API,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,GOR_30,GOR_60,GOR_90
33105030890000,4368,548.3127,419.412,1398.8818332413032,1152.1694679589411,943.7251900474789
33053063380000,9449,780.2889,552.6417,1420.617039863901,767.324963670581,882.0562284557731
35051238740000,7327,788.6599,1644.38,0.0,0.0,0.0
05123394650000,4590,1073.147,1472.845,13790.97249128245,14672.403901319563,15748.236294092649
05123373320000,3833,1109.738,837.9830000000001,2130.809962737791,2471.208992888277,2746.356188012074
35017246350000,4849,1213.366,1170.775,40143.12120411936,43880.39816232772,43740.91903719912
33105035250000,9433,284.3308,171.65200000000002,2183.479580391898,2236.907093587669,2267.427207004045
33007018310000,5137,163.1424,287.55,1228.3070266805541,1290.2954375467461,1348.671309757252
33023011300000,8722,264.2258,213.1239,718.493150684931,759.988447097333,778.798977264874
35017246320000,4331,1250.7939999999999,1603.27,13475.734406438633,19827.832351015062,24012.511373976344
33023009160000,9457,209.6309,222.5306,1278.586278586278,825.5679184051919,689.3102896463429
05123395300000,7745,768.5416,674.9351,2541.41370338248,2083.221476510067,1938.4421052631571
05123387910000,4016,,,4517.4591381872215,2922.292748605501,2547.622310538577
05123392870000,4207,1521.131,917.1829,1939.405204460966,2196.490169023801,2280.9052617503507
33025018410000,9805,333.1933,295.0797,858.293800098151,858.002809176643,882.8779050298031
33105033470000,9990,278.4851,186.3149,1563.5448387297242,1590.202932323526,1572.0220560465289
33061030650000,9373,186.4007,205.0032,879.5609309889211,928.919478621025,935.219533802115
33007018160000,9398,302.0744,302.1923,632.986165086273,591.28117266324,569.590121252696
33105034140100,10130,423.4514,870.0977,1159.389231181355,1314.6000108914661,1290.6338450982068
35017246640000,4788,2409.402,2502.678,195063.9097744361,198600.8878127522,200475.64734895196
33105036080000,10755,602.0704,451.4276,1964.933313352315,1956.618408752116,1896.250661425655
33007018230000,10119,560.7662,912.8505,1380.6539047941721,1242.0522217132382,1459.902383412305
33053061520000,9322,442.9697,282.5164,1281.719420600858,1318.794404160257,1168.650224643915
35049250000000,4668,881.8254,1262.4460000000001,1353.151327716753,1383.976344691636,1386.042933273286
33023012560000,6570,900.7457,1634.355,967.729196050775,951.371571072319,1011.845271145659
33013017330100,7978,408.7763,226.7295,843.34470989761,839.973196881091,839.099320844158
33061027120000,4270,1116.211,508.5567,387.467743745091,441.21342004138296,449.44442824229304
33053050000000,9479,565.9398,843.815,896.8157387688871,1015.935948265907,867.44178514752
33025023390400,6450,510.9895,563.0566,1039.8049087476402,1048.327752284096,1051.289121742727
33053054930000,4405,912.1616,568.4379,1365.535344572611,1357.25989271205,1365.815946348733
05123397770000,3964,1249.205,778.4703,1578.6671246994158,1419.675755342667,1416.1900871459688
35017246780000,4596,1294.575,1924.085,10940.699126092384,10955.436720142603,11093.642384105959
35017246510000,4103,1094.105,1203.003,6785.575319622012,7068.78862948227,9430.60345852858
33053058390000,9198,269.3066,201.0083,1675.43462513582,1634.239719550727,1655.2652555132402
05123374880000,3868,1182.927,910.3358,2437.278106508875,2605.006842147629,2885.068584204483
33061024490000,11582,183.5123,141.6701,728.656751376039,779.907917578685,792.165523654539
33053056530000,10092,476.63300000000004,951.4786,1358.8433794619361,1304.2065527292411,1234.996050792879
33053056410000,9772,383.04699999999997,297.4671,2273.882034463012,2003.389270066958,1924.1758710392762
33105035720000,9585,477.9471,1127.151,1939.4614294391572,1912.951351351351,1904.405352578559
05123379410000,4684,662.8013,491.6483,2392.542940930037,2762.178502403488,3095.9236306247353
33053060220000,9440,405.8344,927.4482,1008.696196196196,817.7974700669679,828.4143304485041
33053057750000,9151,425.8521,1107.879,1758.0029679881281,1442.8277483833028,1028.877162122544
33007018250000,9247,597.3032,967.2664,1261.322228006246,1262.782267200362,1318.0748719021221
05123396630000,4592,953.3099,1268.97,873.9320920043809,862.189616252821,873.929707249449
33061029310000,9370,478.561,359.8358,717.2949757993041,714.916243831236,737.015306122448
33007018190000,9697,285.0261,273.7705,1090.377458798511,1458.767415589305,1354.1961895764439
33007018240000,9092,302.7018,8.1538,1393.08034276142,1351.166427733611,1317.709749333913
33025024300000,9876,435.059,303.1329,645.526613816534,666.825898434629,621.893888515782
33105034520000,8488,505.0535,4044.277,2119.442896935933,2169.661022793889,1932.484280080997
33105032800000,9444,272.6888,306.4644,1371.231155778894,1267.682437850842,1326.827737684342
33105033590000,9348,432.4906,272.2297,499.752649256645,578.33571132692,594.761754496686
33053059140100,7897,265.4438,379.3261,1538.308896483298,1534.18255822718,1539.3295175797211
33007017490000,9525,584.7452,405.5692,1190.02731036913,1155.6330472103,1141.053470960882
33105036720000,10320,365.86400000000003,419.0034,1306.533142584644,1245.54163596168,1263.078265929589
33053060600000,9264,263.5006,185.5599,1231.946974688941,1415.0491370459101,1407.9083719661842
42103362650000,5644,19.326729999999998,656.6437,2881.1062289997412,2408.8598402323887,2705.548274355613
42135433220000,7352,,,583.192636566635,451.36060445073997,412.92819263293603
42109326220000,4521,723.7254,428.9844,5897.292617660947,5251.114034715443,5722.451926232197
33053062180000,12543,319.3354,249.5472,1076.707962472937,1075.795989595337,1161.7156086267821
33105034450000,9900,908.6974,659.4237,373.221041253828,219.193324061196,249.824874227854
42173371760000,7578,0.22037199999999998,31.673579999999998,570.074871314927,513.371178441967,447.061129623925
42329401280000,10964,1401.269,1674.872,,,
42383384020000,7083,680.0176,364.602,3272.614236866645,3129.784425868895,3030.455153949129
42301303140100,4105,330.1013,701.2993,1370.131141123507,1158.827448367754,1355.333011583011
42329392440000,9335,1111.753,1677.854,1741.4623701959101,1653.4355479840992,1571.1538461538462
33061023390000,7695,234.2764,202.8681,682.500595758201,666.798018464309,669.229170995221
42235355250000,7666,1067.546,1351.88,2425.675052990507,2155.760816723383,2057.065781282423
42317398460000,9831,1402.67,1317.283,971.467790959898,976.8215398620489,1020.927298109965
42475364830000,3716,1443.6429999999998,1359.864,1611.7470227771992,1781.569474442044,1915.6186840332361
42329399620000,7352,1506.885,1692.65,,,
33061024910000,9320,282.121,178.6351,1400.8278482730539,1470.419323508297,1456.3450320359561
33061030840100,7283,498.3213,358.5647,839.1080846518449,840.361896216539,840.1913149104159
33105030760100,5126,420.0936,872.0201,1118.472257092643,955.428975992791,1194.471262148419
05123376050000,4008,821.2346,1875.3210000000001,7687.007874015749,7763.987043580683,6621.296026425726
42235357840000,9260,978.9664,1013.64,2926.139410187667,2731.79576443284,2676.556644936091
33105034280000,9365,307.4418,241.0497,784.063260340632,731.073675664704,777.062777062777
33053057370000,10038,402.0272,320.7075,763.6584994673559,756.065787331053,770.827818326211
33105032150000,10366,572.8018,818.1519,3339.274273399732,2381.8903318903313,2215.407580477673
42301323140000,3822,1050.361,1027.692,3970.036082204674,3879.6165093912987,3869.993913572732
30025420310000,4357,1689.3270000000002,1701.388,2095.173119563363,2476.7097839548637,2884.7013907826563
33025020790000,9542,804.3006,598.8423,894.637580939209,903.139829682116,911.2941441949671
33105030610000,9813,417.1768,860.8536,1318.5920577617321,1234.594457800835,1244.109589041095
33053059280000,9217,443.2553,267.1488,1281.2899229607829,1138.612877583465,1089.754657606728
42389347910000,4126,1387.368,1380.317,1015.467597366542,924.637932529702,896.791513034478
42383393550000,7652,1378.326,1190.018,1332.930367504835,1415.541127044199,1593.494649164426
42235357330000,7657,1111.631,1438.02,2152.149043961431,1876.9052352551348,1797.568354997758
33061032630000,7750,408.8318,283.7512,1282.090386863911,877.2359399969071,1161.70965766011
05123385290000,6904,864.9860000000001,743.6643,1473.2404692082112,1351.409676296554,1528.699050809603
33053062420000,9625,429.8789,416.9116,1963.4817408704348,1943.506903709051,1996.126705696413
35011235090000,4819,2007.785,1838.72,1002.4036150370151,1187.915947744638,1246.690298777399
05123402640000,9089,1016.791,535.9780000000001,1394.880875724404,978.386104734266,772.127231581594
35073248640000,10051,1867.354,1005.172,963.3325141312359,1875.3745640320278,1293.784736342686
33025024190000,10291,373.7518,345.955,1381.960601830308,1227.155780562702,1068.763145396566
05123380360000,3953,,,2349.567367119901,2502.802371862561,2501.6754125308207
33053042150100,3835,349.5096,340.1784,2801.9954741822667,2522.6680839755513,2387.774040134555
33061030060000,10108,343.671,888.0765,598.954515028846,519.098573281452,408.21022039234595
05123403120000,6784,856.4715,1227.6,4112.0530059436815,4247.958584618668,4273.4709335353145
33061026630000,9627,438.0258,308.2371,916.666666666666,671.9569947523349,556.8078175895761
33025022400000,9937,521.5245,491.1669,1406.9358921083442,1406.9812278031452,1406.961935757747
33053057740000,8985,434.8348,1015.98,962.0415126528289,831.5896912477671,810.252531129989
33053060940000,8919,739.3481,400.9753,1423.664692120065,1271.342448056841,1315.6632285919882
33061027510000,4420,1348.739,1205.34,567.0404421533709,577.7471494800151,623.094396178254
33053052610000,9499,390.9288,198.7144,1681.212455982876,1591.962056914628,1558.4666783893078
33053052710000,9953,387.5648,414.3482,2055.51763367463,2254.2285211813987,2164.736575386174
33025026520000,9900,621.6913,283.9323,779.541811035838,842.8592396888299,855.042059185443
33053051510000,10374,337.6726,230.388,2100.2378525314302,2233.185371031554,2122.548013214132
33025020490000,10205,369.4981,373.1822,798.358339500773,739.852398523985,708.073546252703
05123393790000,5120,487.2188,415.3988,2813.603473227206,3143.1586352444597,2817.700621853716
35073249200000,4281,665.5229,2201.047,2253.156864069147,2135.9840102791063,2421.243635575777
05123399370000,6120,,,3279.774959473634,3546.424815983175,3782.7361437883283
33013017950000,9214,359.7749,193.8349,666.57737297973,611.96811264106,591.463170936413
33023012270100,9342,201.0214,207.8516,901.7917201736681,833.8634773204401,755.119077986225
33053060000000,10755,334.93,243.7801,1392.036989468276,1454.398478364241,1374.5425493531259
30015427610000,4935,967.2712,508.9428,2050.880626223091,2337.7674956622322,2488.487683648856
42301319550000,4050,1373.519,1341.7520000000002,6086.247086247086,6041.660369754672,6456.8144621336105
42495336120100,4198,1124.263,1269.583,1192.356152876942,1315.641805003507,1316.255534471853
42301321310000,4475,531.501,1.667671,925.400457665903,1052.8049607596158,1073.440720665699
42173368640000,7040,1015.4889999999999,1428.545,964.953773382068,1003.1487101669189,966.957802799116
42389343740100,3950,1501.486,1401.806,10085.16959643476,10217.688865490918,10970.244420828903
42383388100000,4261,513.965,858.1983,1357.142857142857,1241.457476282428,1171.242774566473
42301324300100,4631,1577.104,1452.349,2923.751217475998,2744.8792418220723,2890.8182821302053
30015397830000,4238,795.4197,512.6454,1390.545361875637,1989.5233600755068,2035.662947498117
30015421320000,4014,1572.943,,3790.4421292696834,3556.300686213349,4021.869598617246
30025423470100,4332,1633.756,690.5399,2501.293783527926,3520.984492815478,3796.4885625052752
42383391840000,8726,1114.203,1407.776,3583.8401390095564,3531.622211038416,3496.752261276027
30025417520000,3943,839.0715,705.7897,462.681912681912,461.171747584995,467.395297575312
42301321710000,4757,1254.053,1154.54,4839.901168390636,5832.302405498282,6734.58232496036
05123349460000,4589,221.6403,131.7694,2099.389995933306,2239.123699933613,2268.519089619441
33061028280000,10066,248.3634,231.7437,1447.6658837345858,1412.6721241659961,1368.5863009171271
33105036910000,10316,491.9041,797.7444,1042.786838573229,965.218245682984,898.069861594953
05123393890000,4128,,,2902.292950034223,2770.058708414872,2505.495191707256
35017246710000,10154,1429.6870000000001,850.8201,1197.35665308556,659.460346997974,470.94000390853995
33105035620100,5170,419.2732,554.0671,1459.747789534715,1533.048049491938,1675.951329338959
05123391870000,4931,511.3312,789.2196,4118.008406078241,4732.034104750304,4620.786692514539
33053068480000,10116,458.4996,374.8036,1870.326261563175,1919.483693098154,1968.914903995388
33023013360000,9358,260.1442,246.6439,1357.086458744571,1140.964947622884,1135.919872722013
33023010800200,9028,467.3219,263.4213,1249.614791987673,1108.807273440821,915.815959741193
33061031830000,6766,636.2449,486.6859,809.585492227979,790.793381417055,813.3082312274311
35073248160000,4438,769.791,2125.297,2828.4138825819,1991.448649563965,2402.703033268101
33061030910100,6264,184.4319,175.3187,1206.317283804566,1305.258732438776,1314.360842531978
33105033040000,9391,260.0539,185.4869,1592.190252495596,1683.24975394854,1680.880166517989
42461391570000,9268,1146.772,1181.344,1139.43313677002,1168.703787535838,1076.2171667216169
42329393400000,9882,997.6346,1290.103,,,
42329398840000,7907,1236.989,46.78734,837.5047163878751,823.506159826075,837.1303048145289
42383383280000,9459,1684.651,1137.72,561.1449503769641,819.6889530222861,845.014652916042
42235355690000,8924,971.9538,956.1409,4577.100017038677,5418.451578095495,5776.389236024327
30015427550000,6663,1542.537,1358.787,3037.1971724658556,2759.1676040494926,2650.8721548606673
42301322070000,4128,1117.869,1229.518,3510.198483941751,3360.27521121189,3294.775172553796
42105419070000,7797,1840.467,1679.162,6599.095278484591,4773.59103459477,4202.261750500647
42475364800000,1296,420.5352,358.6323,1527.3588021578769,1463.59493670886,1496.035583059369
42461396310000,9542,1008.8330000000001,787.3651,1667.370231394621,1589.932645171575,1635.0807035845721
42371335000200,582,,,1664.900662251655,1598.696043165467,1520.931648652762
42383384550000,5577,1970.517,1413.7120000000002,5514.948683623383,6381.302521008403,6545.5890512298865
42003465120000,4177,294.3751,317.4354,539.079563182527,572.172981396707,623.327333907191
42389343090000,4648,,,11936.438195664907,12450.008345852111,12652.813370473536
42389344680000,3905,1290.927,1414.3329999999999,973.383041442691,1182.520777089619,1021.759658414418
42003458470000,4525,182.1107,222.46599999999998,121.508140531276,96.652522395096,85.208775654635
30015427850000,4066,964.6063,475.9688,2344.266277939747,2489.081820573533,2143.841865179929
42109326620000,4329,1213.053,915.5209,3715.436859675377,3997.144183057865,4006.354436337961
42329400420100,9670,1203.882,1034.546,616.424498804487,618.019069857949,642.312783999427
42227383920000,6767,1421.5179999999998,1728.72,526.4603095356961,569.780639781334,603.3230688161769
05123367440000,4751,499.6188,766.1229,2014.557407842216,1874.038750698114,1433.583242717335
33025024130000,9151,201.612,248.3889,312.612171643008,505.165851005981,714.246873300706
05123377220000,4297,973.6673,578.0267,4828.559213339033,4105.09279240397,3978.440590047009
05123376920000,4161,1035.513,604.3909,2878.688524590163,2684.9868032914137,2714.9012567324953
35017247300000,3983,889.6202,783.5197,844.362940519853,989.699658355004,1031.577633549675
05123398610000,4344,992.6926,688.0418,1889.4539022772492,2024.341712542282,2194.1675895164262
